"","couche","min.14C","max.14C","site","level","pays","lat","long","alt","nb_mamm","First_predite","proba_value","Second_predite","proba_value.1","MAT.moy","MAT.min","MAT.max","Tp.moy","Tp.min","Tp.max","Tmax.moy","Tmax.min","Tmax.max","Tmin.moy","Tmin.min","Tmin.max","Mta.moy","Mta.min","Mta.max","It.moy","It.min","It.max","Itc.moy","Itc.min","Itc.max","P.moy","P.min","P.max","D.moy","D.min","D.max","MAT_se.fit","Tp_se.fit","Tmax_se.fit","Tmin_se.fit","Mta_se.fit","It_se.fit","Itc_se.fit","P_se.fit","D_se.fit","MAT_df","Tp_df","Tmax_df","Tmin_df","Mta_df","It_df","Itc_df","P_df","D_df","MAT_residual.scale","Tp_residual.scale","Tmax_residual.scale","Tmin_residual.scale","Mta_residual.scale","It_residual.scale","Itc_residual.scale","P_residual.scale","D_residual.scale"
"75","Rislisberghöhle_II",-15765,-13982,"Rislisberghöhle","II","Switzerland",47.28,7.71,500,9,6,0.999952664,4,4.47e-05,7.708371612,0.59936628,14.81737694,1049.386449,600.0859199,1498.686979,20.63397229,15.13674443,26.13120015,-4.217457178,-19.99667841,11.56176405,24.85142947,7.176067429,42.5267915,-62.23234721,-439.7011207,315.2364263,-2.33312571,-191.3206664,186.654415,462.4148103,-232.3704105,1157.200031,0.752694613,-2.594944791,4.100334016,1.764101251,111.494026,1.364138313,3.915617249,4.386145011,93.66895989,46.89730016,172.4111067,0.830717461,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"76","Roc de Marcamps_2",-18679.5,-15215.5,"Roc de Marcamps","2","France",45.45,-1.1,20,8,6,0.998121744,4,0.00187256,4.281312409,-2.663237464,11.22586228,1046.9531,608.0464191,1485.859781,20.61184414,15.24178585,25.98190243,-11.46013786,-26.87433206,3.954056345,32.07198199,14.80551116,49.33845282,-183.4462389,-552.1828765,185.2903987,33.02810209,-151.5875144,217.6437186,358.4198,-320.2926767,1037.132277,1.501466846,-1.768730278,4.77166397,1.596276404,100.8872268,1.234363277,3.543111497,3.968876382,84.75791877,42.4358033,156.009062,0.751688533,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"77","Rond du barry_E3",-18569.5,-15923.5,"Rond du barry","E3","France",45.56,-0.59,850,6,6,0.904760735,8,0.095239205,7.272916007,-0.264474695,14.81030671,1089.819653,613.4444813,1566.194824,23.87446491,18.04597665,29.70295318,-8.556208461,-25.28627826,8.173861334,32.43067338,13.6902022,51.17114455,-213.612052,-613.8269191,186.602815,-3.523177199,-203.8990196,196.8526652,361.3960092,-375.2566473,1098.048666,0.11192503,-3.437441574,3.661291634,2.154774567,136.1852057,1.666236868,4.782759753,5.357489381,114.4126463,57.28305539,210.592826,1.014686008,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"78","Santimamiñe_Csn-Camr",-18048.5,-17639.5,"Santimamiñe","Csn-Camr","spain",43.346,-2.636,137,5,4,0.906220822,6,0.093778558,7.226655022,0.103347832,14.34996221,1241.765509,791.561079,1691.969938,22.1164947,16.60820755,27.62478185,-6.15210639,-21.96307217,9.658859391,28.26860109,10.55767985,45.97952232,-71.13486734,-449.3630305,307.0932958,106.1461028,-83.22164206,295.5138476,438.6007353,-257.5822505,1134.783721,2.439978587,-0.914395579,5.794352753,1.778122985,112.3802221,1.374980993,3.946740035,4.421007727,94.41347571,47.27005739,173.7814944,0.837320313,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"79","Santimamiñe_Slnc",-15552.5,-15037,"Santimamiñe","Slnc","spain",43.346,-2.636,137,6,4,0.800517152,6,0.199478552,6.834748007,-0.242650634,13.91214665,1214.214504,766.9115682,1661.51744,21.43636716,15.96358002,26.9091543,-6.176465007,-21.8855317,9.532601685,27.61283217,10.01605492,45.20960941,-74.51967052,-450.310215,301.2708739,87.92982829,-100.2174724,276.077129,446.1989798,-245.4972206,1137.89518,2.300151152,-1.032604621,5.632906925,1.732813367,109.5165817,1.339944123,3.846170342,4.308352882,92.00765872,46.0655354,169.3532445,0.815983958,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"80","Satsurblia_A/II",-16910.5,-16294,"Satsurblia","A/II","Georgia",42.167,42.798,109,6,4,0.943792017,6,0.056057532,10.24187504,3.500312719,16.98343737,1398.828473,972.7509307,1824.906016,24.06894153,18.85584877,29.28203428,-3.412126412,-18.37576737,11.55151454,27.48106794,10.71929196,44.24284391,16.2380318,-341.7205212,374.1965848,155.7664587,-23.45288704,334.9858044,444.912342,-213.9615298,1103.786214,3.444187585,0.269577548,6.618797621,1.36755555,86.43170231,1.05749878,3.035440341,3.400199933,72.61346589,36.35543204,133.655461,0.6439836,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"81","Shaitanski Cave_layer 9",-17833.5,-17368,"Shaitanski Cave","layer 9","Russia",60.683,60.417,94,6,9,0.995205199,8,0.004794016,-4.943407087,-11.52042177,1.633607597,488.153853,72.4759852,903.8317208,12.65221695,7.566365036,17.73806885,-21.51920034,-36.11760966,-6.920791017,34.17141729,17.81876171,50.52407286,-500.5116045,-849.7331271,-151.290082,-256.9643307,-431.8093016,-82.11935982,267.6198539,-375.1722648,910.4119725,0.917179473,-2.179944876,4.014303822,1.155615709,73.0367647,0.893610649,2.565016493,2.873246689,61.36003898,30.72117134,112.9419205,0.544180867,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"82","Solutré_magda",-18625,-14014.5,"Solutré","magda","France",46.38,4.31,400,8,6,0.999356735,8,0.000528222,6.032107382,-1.22276367,13.28697843,1061.522171,603.0026943,1520.041647,22.34621862,16.73619621,27.95624104,-9.404900082,-25.50788636,6.698086198,31.7511187,13.71308576,49.78915165,-175.3319771,-560.545822,209.8818679,38.85726453,-154.0080063,231.7225353,393.7302738,-315.3108579,1102.771405,0.578858045,-2.837469706,3.995185796,1.903498069,120.3041284,1.471930618,4.225023859,4.732732069,101.0705504,50.60305937,186.0347917,0.896359595,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"83","Spitzbubenhöhle_GH 9",-15600.5,-14735.5,"Spitzbubenhöhle","GH 9","Germany",48.617,10.183,530,12,6,0.993302574,8,0.006522816,5.542523048,-1.330543812,12.41558991,1025.968206,591.5793662,1460.357046,20.68366191,15.36887977,25.99844406,-8.423190625,-23.6787204,6.832339148,29.10685254,12.01811236,46.19559272,-188.7685558,-553.7096405,176.172529,-29.75936672,-212.4746612,152.9559278,386.5646937,-285.1615256,1058.290913,1.423905494,-1.812630191,4.660441179,1.518908285,95.9974377,1.174536317,3.371384425,3.776513392,80.64988287,40.37903025,148.4476349,0.71525579,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"84","Stajnia_B",-16499.5,-16044,"Stajnia","B","Poland",50.617,19.48,359,5,9,0.974273862,8,0.025726005,-3.717746671,-10.31761176,2.882118416,509.475931,92.35388107,926.597981,13.61730571,8.51378412,18.72082731,-19.62755174,-34.27668005,-4.978423425,33.24485745,16.83538814,49.65432676,-490.2233847,-840.6582013,-139.7885681,-253.8639793,-429.316411,-78.4115477,296.7525129,-348.2728468,941.7778726,0.766727985,-2.341156647,3.874612617,1.186978823,75.01896379,0.917863013,2.634630384,2.951225868,63.02533472,31.55493606,116.0071353,0.558949796,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"85","Stendel XVIII_21",-15986.5,-15120,"Stendel XVIII","21","Germany",51.4405,9.9776,280,8,8,0.998694524,6,0.001303954,-1.456180018,-8.309545432,5.397185396,650.6787865,217.5351097,1083.822463,15.93256828,10.6330208,21.23211576,-17.82349134,-33.03529158,-2.611691098,33.75605962,16.71630382,50.79581543,-407.6453215,-771.5403133,-43.75032971,-169.8498486,-352.0413951,12.34169784,320.7481255,-349.0526102,990.5488613,-0.024726631,-3.251984881,3.202531618,1.497028484,94.61459918,1.157617177,3.322819793,3.722112896,79.48812515,39.79737224,146.3092538,0.704952564,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"86","Syrtinskaya cave_horizon 13",-17888.5,-16073,"Syrtinskaya cave","horizon 13","Russia",52.5,58.45,477,8,7,1,6,5.51e-24,4.841718461,-1.878735108,11.56217203,921.7606103,497.0171751,1346.504046,22.87136195,17.6745921,28.0681318,-13.31170182,-28.22848957,1.605085923,36.18306377,19.47377122,52.89235633,-304.9149463,-661.752682,51.92278945,-12.52408135,-191.1822667,166.134104,225.1130274,-431.69782,881.9238748,3.632641271,0.467971373,6.797311168,1.341964375,84.81429903,1.037709722,2.978637906,3.336571723,71.25464436,35.67510996,131.1543558,0.631932684,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"87","tatinki_upper ",-18044,-16426.5,"tatinki","upper ","Russia",53.61,38.52,179,6,7,0.999995851,6,4.12e-06,-0.359188161,-6.91299436,6.194618039,708.9547669,294.7437125,1123.165821,16.77207348,11.70416815,21.83997881,-16.9362442,-31.48313974,-2.38934867,33.70831769,17.41336616,50.00326922,-380.4374989,-728.4267143,-32.44828349,-141.2867814,-315.5147722,32.9412095,261.1994219,-379.3244593,901.7233031,2.464902251,-0.621293194,5.551097696,1.122980901,70.97419256,0.868374914,2.492579939,2.792105655,59.6272198,29.85359961,109.7524192,0.528813095,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"88","Temnata Cave_layer 3a",-20794.5,-15853,"Temnata Cave","layer 3a","Bulgarie",43.167,24.067,231,17,6,0.978395562,4,0.021604437,8.405223309,1.507247246,15.30319937,1212.528916,776.5657746,1648.492057,22.86669869,17.53265484,28.20074254,-5.6266576,-20.93747609,9.684160894,28.49335629,11.34268352,45.64402907,-56.37845691,-422.6421523,309.8852385,82.14229526,-101.2351916,265.5197821,386.6599907,-287.5006826,1060.820664,2.373304824,-0.874960635,5.621570283,1.54621619,97.72334107,1.195652882,3.431997332,3.844409967,82.09985808,41.1049903,151.1165215,0.728115116,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"89","Teufelsbrücke_2",-16083,-14949,"Teufelsbrücke","2","Germany",50.58,11.42,450,2,9,1,8,1.85e-15,-6.187180428,-12.94811175,0.573750892,295.8570211,-131.4446728,723.158715,9.094411938,3.866341588,14.32248229,-19.58308907,-34.58972165,-4.576456494,28.67750101,11.86756724,45.48743478,-531.3445403,-890.3315341,-172.3575466,-394.9753734,-574.7096293,-215.2411176,314.5691756,-346.1976884,975.3360395,1.072716627,-2.111014293,4.256447547,1.39069205,87.89396617,1.075389695,3.086794353,3.457725,73.84195086,36.97049842,135.9166631,0.654878606,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"90","Trou des Blaireaux_3",-17760.5,-15512.5,"Trou des Blaireaux","3","Belgium",50.12,4.75,175,7,8,0.999140892,9,0.000609817,-2.757181613,-9.503937116,3.98957389,606.7067151,180.3009555,1033.112475,14.43638199,9.219273463,19.65349051,-18.78164743,-33.75681521,-3.806479639,33.21802941,16.44334146,49.99271736,-427.2073758,-785.4416724,-68.9730792,-197.981256,-377.3386584,-18.62385356,318.3961924,-340.9852249,977.7776096,0.197046365,-2.980009145,3.374101876,1.373790557,86.82576476,1.062320166,3.049279627,3.415702244,72.94452775,36.521185,134.2648276,0.646919673,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"91","VALDAVARA-1_lower",-18580,-16364.5,"VALDAVARA-1","lower","spain",42.83,-7.14,600,10,4,0.999738804,6,0.000261196,13.62908638,6.358018024,20.90015473,1466.933249,1007.390077,1926.476421,26.14984572,20.52729831,31.77239313,2.90436289,-13.23457509,19.04330087,23.24548283,5.167177979,41.32378768,107.3321942,-278.7416833,493.4060717,196.6191268,3.323262947,389.9149906,519.5892039,-191.0349404,1230.213348,3.247440903,-0.176514178,6.671395983,1.918519251,121.2534911,1.483546148,4.258365029,4.770079745,101.8681341,51.00238615,187.5028586,0.903433088,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"92","Vénérieu_2bs",-16095.5,-15400,"Vénérieu","2bs","France",45.66,5.27,280,8,6,0.999924099,8,4.82e-05,6.676562025,-0.311951457,13.66507551,1129.221065,687.5358133,1570.906316,20.15934599,14.75529167,25.56340031,-6.196801074,-21.70857735,9.314975207,26.35614706,8.980368017,43.73192611,-84.08731262,-455.1582978,286.9836726,14.14989498,-171.6344608,199.9342508,466.9318443,-216.0773328,1149.941021,0.913612736,-2.377286906,4.204512378,1.642427137,103.8040271,1.270050561,3.645548138,4.08362252,87.20839668,43.6626857,160.5195168,0.77342097,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"93","Peyrazet_5",NA,NA,"Peyrazet","5","France",44.905,1.61353,140,10,6,0.997911032,4,0.002084722,7.640441575,0.342531755,14.9383514,1288.33789,827.0982938,1749.577485,22.9016331,17.25832981,28.54493639,-6.653116859,-22.85163243,9.54539871,29.55474996,11.40970826,47.69979166,-68.25350659,-455.7525926,319.2455794,107.7522137,-86.25721029,301.7616376,416.4993898,-296.7480546,1129.746834,1.432366381,-2.004228379,4.868961141,1.943228597,122.8151614,1.502653308,4.313210147,4.831515433,103.1801329,51.65926546,189.9177799,0.91506875,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
