;couche;min.14C;max.14C;site;level;pays;lat;long;alt;nb_mamm;First_predite;proba_value;Second_predite;proba_value.1;MAT.moy;MAT.min;MAT.max;Tp.moy;Tp.min;Tp.max;Tmax.moy;Tmax.min;Tmax.max;Tmin.moy;Tmin.min;Tmin.max;Mta.moy;Mta.min;Mta.max;It.moy;It.min;It.max;Itc.moy;Itc.min;Itc.max;P.moy;P.min;P.max;D.moy;D.min;D.max;MAT_se.fit;Tp_se.fit;Tmax_se.fit;Tmin_se.fit;Mta_se.fit;It_se.fit;Itc_se.fit;P_se.fit;D_se.fit;MAT_df;Tp_df;Tmax_df;Tmin_df;Mta_df;It_df;Itc_df;P_df;D_df;MAT_residual.scale;Tp_residual.scale;Tmax_residual.scale;Tmin_residual.scale;Mta_residual.scale;It_residual.scale;Itc_residual.scale;P_residual.scale;D_residual.scale
14;Coimbre_Co.B.2;-17244;-15699.5;Coimbre;Co.B.2;spain;43.327;-4.687;372;5;4;0.766917484;6;0.23306954;6.130012198;-0.964792409;13.22481681;1214.389958;765.9869374;1662.792979;20.36181767;14.8755709;25.84806444;-6.369173012;-22.11687417;9.378528142;26.73099068;9.090936391;44.37104497;-63.77998659;-440.4947404;312.9347672;82.61290491;-105.9971203;271.2229301;461.97583;-231.4215097;1155.37317;2.198319472;-1.142632792;5.539271736;1.750095735;110.608855;1.353308174;3.884530462;4.35132262;92.92530524;46.52497409;171.042304;0.824122246;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
15;Combe-Saunière I_III;-19589.5;-16780.5;Combe-Saunière I;III;France;45.23;0.87;130;8;6;0.987448255;4;0.012509355;5.949216885;-1.117120237;13.01555401;1254.812939;808.2091087;1701.416769;21.19302767;15.72879414;26.65726119;-8.12466226;-23.80917669;7.559852173;29.31768993;11.74841531;46.88696454;-101.391845;-476.595053;273.8113631;75.48920494;-112.3640336;263.3424435;400.4275185;-290.1876053;1091.042642;2.0364151;-1.291131791;5.36396199;1.721762561;108.818153;1.331398792;3.821641859;4.280876886;91.42089108;45.77175806;168.2732148;0.810780119;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
16;CONQUES_C2;-16464;-15617.5;CONQUES;C2;France;42.76;2.83;200;6;6;0.512675654;4;0.487324344;7.652140243;0.697477296;14.60680319;1244.514751;804.9689081;1684.060594;22.12309793;16.74521944;27.50097642;-5.968122621;-21.40476391;9.468518663;28.09122055;10.79960524;45.38283586;-36.90653716;-406.1801513;332.367077;113.7627023;-71.1217626;298.6471672;421.0622543;-258.6386046;1100.763113;2.407395464;-0.867563918;5.682354847;1.606983975;101.5639625;1.242643192;3.566878132;3.99549898;85.32646156;42.720456;157.0555463;0.756730741;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
17;CONQUES_C3;-17703;-17138;CONQUES;C3;France;42.76;2.83;200;7;4;0.573667567;6;0.426332431;7.451609787;0.493535803;14.40968377;1240.06082;800.2993939;1679.822246;22.20538603;16.82486986;27.5859022;-6.447380101;-21.89159256;8.996832356;28.65276613;11.35266984;45.95286241;-49.95104474;-419.4057757;319.5036862;113.8700941;-71.1050506;298.8452389;413.3840364;-266.6501938;1093.418267;2.464811763;-0.811753881;5.741377407;1.610582971;101.7914247;1.245426211;3.574866499;4.004447284;85.51755838;42.81613257;157.4072873;0.758425513;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
18;Coulet des Roches_GS2a;-15995;-15382;Coulet des Roches;GS2a;France;44.06;5.35;800;8;6;0.994261005;8;0.005735028;2.99815857;-4.116154089;10.11247123;935.6771791;486.0412182;1385.31314;15.7278119;10.22648001;21.22914379;-8.295483905;-24.08648533;7.495517522;24.02329581;6.334737984;41.71185364;-116.0164132;-493.7669912;261.7341649;-69.90883608;-259.0374681;119.2197959;476.1075895;-219.1963328;1171.411512;0.255266979;-3.094871652;3.605405609;1.769314301;111.8234992;1.368169443;3.927188189;4.399106395;93.94575862;47.03588516;172.9205943;0.833172292;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
19;cueva de Las Aguas_ Sondeo G6-G7lvl B;-18453;-17540.5;cueva de Las Aguas; Sondeo G6-G7lvl B;spain;43.353;-4.181;179;5;4;0.766917484;6;0.23306954;6.130012198;-0.964792409;13.22481681;1214.389958;765.9869374;1662.792979;20.36181767;14.8755709;25.84806444;-6.369173012;-22.11687417;9.378528142;26.73099068;9.090936391;44.37104497;-63.77998659;-440.4947404;312.9347672;82.61290491;-105.9971203;271.2229301;461.97583;-231.4215097;1155.37317;2.198319472;-1.142632792;5.539271736;1.750095735;110.608855;1.353308174;3.884530462;4.35132262;92.92530524;46.52497409;171.042304;0.824122246;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
20;cueva de Las Aguas_sondeo N1 levl B;-18156;-17726;cueva de Las Aguas;sondeo N1 levl B;spain;43.353;-4.181;179;6;4;0.800517152;6;0.199478552;6.149748007;-0.927650634;13.22714665;1214.214504;766.9115682;1661.51744;20.75136716;15.27858002;26.2241543;-6.861465007;-22.5705317;8.847601685;27.61283217;10.01605492;45.20960941;-74.51967052;-450.310215;301.2708739;87.92982829;-100.2174724;276.077129;446.1989798;-245.4972206;1137.89518;2.300151152;-1.032604621;5.632906925;1.732813367;109.5165817;1.339944123;3.846170342;4.308352882;92.00765872;46.0655354;169.3532445;0.815983958;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
21;Dufaure_6;-18599;-16109.5;Dufaure;6;France;43.498;-1.38;30;5;6;0.999552331;8;0.000435338;3.442229462;-3.871352008;10.75581093;1016.94502;554.7149514;1479.17509;20.50944938;14.85402757;26.16487119;-13.0642044;-29.29750492;3.169096128;33.57365377;15.38964712;51.75766043;-213.2963659;-601.6275737;175.034842;27.90999962;-166.5160433;222.3360426;363.3703796;-351.408704;1078.149463;0.317433227;-3.126541333;3.761407786;1.957552703;123.7204679;1.513729805;4.345004079;4.867129945;103.9407038;52.04006101;191.3177193;0.921813989;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
22;Elenev Cave_NA;-16814.5;-13601.5;Elenev Cave;NA;Russia;56.17;92.44;334;9;8;0.996252487;9;0.003747513;-11.65637672;-18.71985985;-4.592893594;257.3563485;-189.0671046;703.7798015;12.70436697;7.242340375;18.16639357;-35.21704958;-50.89522926;-19.53886991;47.92141656;30.35923793;65.48359519;-850.2369536;-1225.288622;-475.1852848;-311.5166746;-499.2940418;-123.7393073;81.77641878;-608.5597752;772.1126127;0.843451214;-2.482751727;4.169654155;1.718902619;108.6374001;1.329187266;3.815293902;4.273766114;91.26903595;45.69572865;167.9937037;0.809433369;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
23;Emine-Bair-Khosar Cave, site Ba2_G;-17685.5;-16363;Emine-Bair-Khosar Cave, site Ba2;G;Crimea;44.7;34.3;982;5;7;0.999920842;6;7.91E-05;5.083751309;-1.95345834;12.12096096;1032.367986;587.6050592;1477.130913;22.32807478;16.88636485;27.76978471;-12.72451254;-28.34437533;2.89535025;35.05258732;17.55573333;52.5494413;-196.3278232;-569.9844419;177.3287955;50.628899;-136.4500077;237.7078057;282.0584101;-405.709995;969.8268151;1.832738768;-1.481091959;5.146569495;1.692402531;106.9625521;1.308695367;3.756474035;4.207878043;89.86195364;44.99124382;165.4037676;0.796954445;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
