"","couche","min.14C","max.14C","site","level","pays","lat","long","alt","nb_mamm","First_predite","proba_value","Second_predite","proba_value.1","MAT.moy","MAT.min","MAT.max","Tp.moy","Tp.min","Tp.max","Tmax.moy","Tmax.min","Tmax.max","Tmin.moy","Tmin.min","Tmin.max","Mta.moy","Mta.min","Mta.max","It.moy","It.min","It.max","Itc.moy","Itc.min","Itc.max","P.moy","P.min","P.max","D.moy","D.min","D.max","MAT_se.fit","Tp_se.fit","Tmax_se.fit","Tmin_se.fit","Mta_se.fit","It_se.fit","Itc_se.fit","P_se.fit","D_se.fit","MAT_df","Tp_df","Tmax_df","Tmin_df","Mta_df","It_df","Itc_df","P_df","D_df","MAT_residual.scale","Tp_residual.scale","Tmax_residual.scale","Tmin_residual.scale","Mta_residual.scale","It_residual.scale","Itc_residual.scale","P_residual.scale","D_residual.scale"
"12","Coulet des Roches_LGM",-23668.5,-18063.5,"Coulet des Roches","LGM","France",44.06,5.35,800,11,6,0.992870378,8,0.007071121,6.370139212,-0.51183624,13.25211467,927.0473017,492.0954246,1361.999179,20.73722492,15.41555396,26.05889587,-6.74377938,-22.01908275,8.531524001,27.48100429,10.37011438,44.59189421,-180.2551957,-545.6693025,185.158911,-57.74507673,-240.6971995,125.207046,420.3322245,-252.2646594,1092.929108,0.84394966,-2.396781092,4.084680412,1.528719414,96.61751674,1.182123033,3.393161307,3.800907135,81.17082701,40.6398517,149.406507,0.719875863,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"13","Cova Rosa_B6",-19240.5,-18895,"Cova Rosa","B6","spain",43.444,-5.133,200,6,6,0.99736445,4,0.002013447,5.072356181,-1.842489308,11.98720167,1084.942058,647.9127418,1521.971374,20.9886881,15.64159951,26.33577668,-9.7349118,-25.08317385,5.613350248,30.7235999,13.53098409,47.91621571,-171.5405949,-538.7000109,195.618821,29.86678529,-153.9591626,213.6927331,548.1535199,-127.655855,1223.962895,1.028610378,-2.227598915,4.284819671,1.564494372,98.87855143,1.209786973,3.472567771,3.889855632,83.07037961,41.59090196,152.9029051,0.736722335,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"14","cueva de Cualventi_level E",-19484,-17572,"cueva de Cualventi","level E","spain",43.369,-4.149,145,6,4,0.785308804,6,0.214682815,7.123600234,-0.027092798,14.27429327,1234.188982,782.253723,1686.124241,21.50445049,15.9749865,27.03391447,-5.551461185,-21.42321286,10.32029049,27.05591167,9.276900085,44.83492326,-58.77917396,-438.4614505,320.9031026,95.08800547,-95.00777128,285.1837822,462.0791223,-236.7803671,1160.938612,2.158672559,-1.208597633,5.525942752,1.804745603,114.0628142,1.395567641,4.005831871,4.487200449,95.82706403,47.97779959,176.3834057,0.849856936,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"15","cueva de El Linar_sondeo A - lvl 3",-18686.5,-18329,"cueva de El Linar","sondeo A - lvl 3","spain",43.349,-4.177,179,7,6,0.835027522,4,0.164858457,6.10373128,-0.910782977,13.11824554,1146.624441,703.2958992,1589.952983,20.75149656,15.32733645,26.17565668,-7.028023514,-22.59751138,8.541464354,27.77952008,10.33909442,45.21994574,-102.248827,-474.7003823,270.2027284,54.85143877,-131.624128,241.3270056,440.7132861,-244.8370277,1126.2636,1.846247022,-1.456896417,5.149390461,1.669253981,105.4995266,1.290795133,3.705093275,4.150323015,88.63282883,44.37585709,163.1413878,0.786053764,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"16","Deszczowa_Layer 8",-27284.5,-18858,"Deszczowa","Layer 8","Poland",50.583,19.517,365,9,6,0.975570342,8,0.024328984,3.673057582,-3.14344977,10.48956493,901.9633657,471.1491775,1332.777554,18.09567947,12.82463347,23.36672546,-9.40902835,-24.53901806,5.720961353,27.50470782,10.55659347,44.45282217,-197.7558833,-559.6938127,164.182046,-72.30115103,-253.5128537,108.9105517,415.2645342,-250.9339484,1081.463017,0.989765307,-2.220136435,4.199667049,1.455386693,91.9827713,1.125416553,3.230391248,3.618577495,77.27705978,38.69035668,142.239472,0.685343394,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"17","El Juyo_6",-20428.5,-16954,"El Juyo","6","spain",43.431,-3.889,58,5,6,0.999283857,8,0.000612099,4.093292551,-2.975060809,11.16164591,1065.279359,618.5480994,1512.010618,20.94204524,15.47625261,26.40783788,-11.97960191,-27.6685916,3.709387787,32.92164715,15.3473595,50.49593481,-201.4184708,-576.7287356,173.891794,34.9037098,-153.0031289,222.8105485,523.6570959,-167.155081,1214.469273,0.498918447,-2.829577892,3.827414787,1.723780835,108.9457112,1.332959477,3.826121641,4.285894989,91.52805591,45.82541235,168.470467,0.811730527,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"18","El Portalon _P1",-20712.5,-20218,"El Portalon ","P1","spain",42.35,-3.52,1000,6,6,0.604299234,4,0.395700506,13.64305357,6.365599128,20.92050801,1328.128415,868.181632,1788.075198,26.15099799,20.52351237,31.77848361,2.858404337,-13.29470826,19.01151693,23.29259365,5.198410864,41.38677644,57.88430493,-328.5286563,444.2972661,128.2636151,-65.20201796,321.7292482,528.1076871,-183.1405893,1239.355963,1.67518388,-1.751778416,5.102146176,1.924418546,121.626336,1.488107935,4.271459165,4.784747363,102.1813706,51.15921446,188.079415,0.906211073,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"19","Grotta del Romito_F1-G3",-23790.5,-20684.5,"Grotta del Romito","F1-G3","Italie",39.910981,15.929079,296,6,6,0.841253634,4,0.158714113,7.609536604,0.366773833,14.85229937,1214.526283,756.772069,1672.280497,22.92280763,17.32214827,28.52346699,-6.331151292,-22.4072619,9.744959319,29.25395892,11.24603121,47.26188663,-88.65704983,-473.2279781,295.9138784,100.12493,-92.41845125,292.6683112,437.5826983,-270.2750532,1145.44045,1.628980629,-1.781645318,5.039606575,1.892213205,119.5909069,1.463204296,4.199975859,4.704674126,100.4713549,50.30305977,184.9318868,0.891045538,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"20","Grotta della Serratura_10A",-19016.5,-18122.5,"Grotta della Serratura","10A","Italie",39.999,15.386,5,6,4,0.996024787,6,0.003975213,12.653694,5.592004247,19.71538374,1602.838054,1156.527945,2049.148162,22.99425889,17.53361907,28.45489871,3.782443595,-11.89175548,19.45664267,19.2118153,1.654095604,36.76953499,210.3933341,-164.5631111,585.3497793,212.6023952,24.87270356,400.3320868,616.0381408,-74.12278061,1306.199062,2.951770916,-0.37358752,6.277129353,1.717103658,108.5237029,1.327796171,3.811300909,4.269293296,91.17351603,45.64790463,167.8178856,0.808586236,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"21","Grotta della Serratura_10C",-19233,-18122.5,"Grotta della Serratura","10C","Italie",39.999,15.386,5,7,6,0.690420887,4,0.309579113,11.15356889,4.022261904,18.28487588,1484.820438,1034.110408,1935.530468,22.69593228,17.18145907,28.21040549,0.624139024,-15.20458319,16.45286124,22.07179326,4.340981851,39.80260466,138.939403,-239.7135276,517.5923335,177.0225039,-12.55790955,366.6029173,569.5182133,-127.4466177,1266.483044,1.950999766,-1.407141515,5.309141046,1.785930272,112.8736552,1.381018185,3.964069168,4.44041925,94.82802132,47.47760821,174.5445249,0.840996774,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
